transcript_id,ticker,quarter,date,sector,return_1d,return_3d,return_7d,sentiment_overall,sentiment_divergence,sentiment_std,lm_uncertainty,lm_litigious,lm_constraining,fls_ratio,fls_hedging_count,modal_confidence,uncertainty_divergence,role_sentiment_variance,avg_sentence_length,vocab_diversity,sentiment_overall_qoq,lm_uncertainty_qoq,fls_ratio_qoq,lm_constraining_qoq,modal_confidence_qoq,pca_1,pca_2,pca_3,tsne_1,tsne_2,cluster_km,cluster_db,cluster_hc,archetype
BAC_2022-Q1,BAC,2022-Q1,2022-04-18,finance,0.0185325940747263,0.0015445278860822,-0.0669243563170788,0.1881460228409522,0.0942647492725701,0.4859402688555489,0.0085939192604896,0.0010110493247634,0.000649960280205,0.0267558528428093,1.0,1.142856819895123,2.2180843427699326e-05,0.10097200823328241,16.682539682539684,0.19783356510283245,-0.06593959657747481,0.0021344220537857003,0.0068976968144406,-0.0003102352505212,0.28571424330728534,-1.44602104340578,0.618293844410619,-0.638560173249577,-7.2375607,-4.2275224,0,0,0,Linguistic Strategists
BAC_2022-Q2,BAC,2022-Q2,2022-07-18,finance,0.0337879498075485,0.0430875181814351,0.0412276435837581,0.2149610559856149,0.1998444806125416,0.5134882573033276,0.0060364132022198,0.0012656995424009,0.0012656995424009,0.0215588723051409,1.0,1.0384611282294491,0.0002966336180644999,0.10937838289287116,18.384476534296027,0.2242513500245459,0.026815033144662714,-0.0025575060582698006,-0.005196980537668403,0.0006157392621958999,-0.10439569166567386,-0.10615485074818307,-0.9309061460205297,-1.2850792220631273,-6.956306,-2.1762264,0,0,0,Linguistic Strategists
BAC_2022-Q3,BAC,2022-Q3,2022-10-17,finance,0.0374778302760373,0.0023797123099792,0.0618682362047928,0.1758079102070855,0.1679253228931118,0.5015898698661319,0.0062922395711955,0.0020197312203837,0.0006991377301328,0.0205066344993968,0.0,0.749999597718939,-0.0024222571833269002,0.06204730380859621,16.970548862115127,0.2013883410901633,-0.03915314577852941,0.0002558263689756996,-0.0010522378057440974,-0.0005665618122680999,-0.28846153051051016,-1.9873356232301527,-0.38405766332947183,-0.9249583376862399,-7.7048273,-3.6392663,0,0,0,Linguistic Strategists
COST_2020-Q1,COST,2020-Q1,2019-12-12,retail,-0.0183964224500901,-0.0060204388706135,-0.0135538564319355,0.1365027437246469,-0.0481535875372483,0.3701528565201469,0.0091902379250485,0.0009190237925048,0.0002042275094455,0.0163265306122449,2.0,0.5892856112343924,0.0026934262893621008,0.04283291421505868,22.17906976744186,0.21558141973366887,-0.004069053800501987,0.0002558263689756996,-0.0010312767035443038,-1.2801328871768605e-05,0.017045425359815014,-2.1058750726821547,-0.2967218109735499,-1.2725022060865716,-3.6484566,-4.7528167,0,0,3,Linguistic Strategists
COST_2020-Q2,COST,2020-Q2,2020-03-05,retail,-0.0139981256396106,-0.0201419798417526,-0.1031796098659976,0.0558518865631181,0.0159744205117009,0.4267811357450175,0.0080173347778981,0.0013001083423618,0.0011917659804983,0.0085178875638841,2.0,0.833333119675985,-0.0021495060430744995,0.02462843874951477,17.372586872586872,0.22246916324036003,-0.08065085716152881,-0.0011729031471504007,-0.0078086430483608,0.0009875384710528,0.24404750844159262,-3.169814966700619,0.5093010270391709,-2.0136255633056646,-11.103516,-4.9063187,0,0,0,Linguistic Strategists
COST_2021-Q2,COST,2021-Q2,2021-03-04,retail,-0.0053910983780734,-0.0008148430146584,0.0359516012549289,0.1042020340651953,0.01969739112804,0.4859217524395806,0.0093217614914818,0.001607200257152,0.0001071466838101,0.0181518151815181,0.0,1.027777511326475,-0.004670605924209199,0.07334726311778346,17.433460076045627,0.22551799345692475,0.04835014750207721,0.0013044267135837,0.009633927617634002,-0.0010846192966882,0.1944443916504901,-2.3667537660026725,0.08732784970408086,-1.6756933186901966,-11.02097,-3.4058928,0,0,0,Linguistic Strategists
COST_2021-Q3,COST,2021-Q3,2021-05-27,retail,-0.0238194648618109,-0.0178322674983725,-0.0201292316243283,0.1418816674647579,-0.0283541127523844,0.4339983567183005,0.0091442872268745,0.0012513235152565,0.0003850226200789,0.0141287284144427,1.0,0.6792451498739919,-0.0042532644783077,0.13390289921724455,18.268817204301076,0.21963900333529526,0.03767963339956258,-0.0001774742646073,-0.0040230867670754,0.00027787593626880003,-0.34853236145248323,-2.3294293236550097,-0.7979825486274081,-0.9131078935147178,-9.762432,-5.1557374,0,0,0,Linguistic Strategists
COST_2021-Q4,COST,2021-Q4,2021-09-23,retail,0.0330623318146858,-0.0119925244905045,-0.0279163779303003,0.147581833010735,0.044645315089396,0.458181725977878,0.0076015727391874,0.001310615989515,0.0006553079947575,0.0084210526315789,0.0,0.9615381793639892,-0.0023948230597322,0.12015494647651238,17.28767123287671,0.24405705229793978,0.005700165545977104,-0.0015427144876870996,-0.0057076757828638,0.00027028537467860004,0.28229302948999735,-1.6737209143383172,-0.7999502992016029,-2.0380975044808296,-9.294466,-4.3649836,0,0,0,Linguistic Strategists
COST_2022-Q1,COST,2022-Q1,2021-12-09,retail,0.0657793137825283,0.0400701985742045,0.0462114734493174,0.1714994284534876,0.0676685860587209,0.4233238797348641,0.0108997886775664,0.0014458903347792,0.0006673340006673,0.0084602368866328,0.0,0.3437499517085025,-0.0075265667971119,0.07541224297152806,16.93103448275862,0.23500792034396922,0.0239175954427526,0.0032982159383789997,3.9184255053899275e-05,1.2026005909799935e-05,-0.6177882276554867,-3.8484218335210336,-0.6383005851321664,0.973857341417299,-9.853358,-6.1420093,0,0,0,Linguistic Strategists
COST_2022-Q2,COST,2022-Q2,2022-03-03,retail,-0.0141637342886017,-0.0181785825446413,-0.0133196248861632,0.1649546782744129,0.0429213980619783,0.4069382802007342,0.0094149293880295,0.0008966599417171,0.0004483299708585,0.0071813285457809,1.0,0.7948716130296244,-0.006377547748233101,0.045590103218328036,17.400785854616895,0.23032629558541268,-0.006544750179074688,-0.0014848592895368995,-0.0012789083408518993,-0.00021900402980879998,0.4511216613211219,-2.516448809012537,-1.0115614042180503,-1.9783594421068476,-9.940986,-3.9868824,0,0,0,Linguistic Strategists
COST_2022-Q3,COST,2022-Q3,2022-05-26,retail,0.0124088729832487,-0.0172046845591374,0.0146025181944806,0.1186824271062657,-0.0369270212456512,0.4581367433859408,0.0092134831460674,0.0004494382022471,0.0012359550561797,0.0136986301369863,4.0,0.7090907943471326,-0.0047543281464512005,0.31039373235298506,17.914405010438415,0.22409975527327816,-0.046272251168147205,-0.00020144624196210062,0.0065173015912054,0.0007876250853211999,-0.08578081868249177,-0.9913758948385154,0.20840626379676763,-0.03981368712939026,-12.905853,-6.055792,0,0,0,Linguistic Strategists
COST_2022-Q4,COST,2022-Q4,2022-09-22,retail,-0.0426340380231443,-0.018207405885473,-0.0193773165530901,0.1004916879127403,0.0412239533554281,0.4363143161457439,0.0066847949240879,0.000679809653297,0.0005665080444142,0.0121527777777777,0.0,0.7499997931406959,-0.0006421668637567003,0.04555925555580171,16.85603112840467,0.2257617728531856,-0.0181907391935254,-0.0025286882219794993,-0.0015458523592086007,-0.0006694470117654999,0.040908998793563245,-2.4632390507672595,-1.0617947588561323,-2.7342391279869496,-9.733361,-3.166697,0,0,0,Linguistic Strategists
COST_2023-Q1,COST,2023-Q1,2022-12-08,retail,0.0033234920244392,0.014083455357627,-0.047339076742368,0.1149582945480942,-0.0377349907733989,0.4151861141429779,0.0074626865671641,0.0009045680687471,0.0004522840343735,0.0141093474426807,0.0,0.9999996841429569,-0.0020800330168952,0.042952880680416305,17.238,0.21673047917391808,0.014466606635353901,0.0007778916430762001,0.0019565696649030007,-0.00011422401004070005,0.24999989100226105,-2.6092810596959066,-0.5481496673479331,-1.9708770964378277,-10.174766,-4.259788,0,0,0,Linguistic Strategists
CVX_2020-Q4,CVX,2020-Q4,2021-01-29,energy,0.0142019691724235,0.0441314172814389,0.0676055468568359,0.1185033254159558,-0.0034060041684599,0.4426157745107348,0.0083372809095215,0.0010421601136901,0.001989578398863,0.0348189415041782,2.0,0.7708331638303291,-0.0037030436899754,0.11092893229569563,16.04610492845787,0.23531160210046567,-0.004069053800501987,0.0002558263689756996,-0.0010312767035443038,-1.2801328871768605e-05,0.017045425359815014,-2.0862269043104913,0.5817981406992985,-0.8865983822582444,-8.780051,-5.797939,0,0,0,Linguistic Strategists
CVX_2021-Q1,CVX,2021-Q1,2021-04-30,energy,0.0238671836365981,0.0571456569010882,0.0352187968735685,0.143325471227952,0.0455842333121432,0.4175390762438256,0.0060081711127132,0.0015621244893054,0.0007209805335255,0.0350262697022767,2.0,0.7878785891901441,-0.004499882733105899,0.06741669436064537,15.672549019607843,0.24296259226823472,0.024822145811996196,-0.0023291097968083,0.00020732819809850256,-0.0012685978653375,0.017045425359815014,-1.86980285364669,-0.771655574061022,-2.6226634521745846,-9.970801,-2.233805,0,0,2,Linguistic Strategists
