Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2019-01-02,3.376983165740967,3.433010007847513,3.224024907740163,3.2386513988649237,508752000
2019-01-03,3.1729562282562256,3.3507052459793867,3.165519097139286,3.316742024101778,705552000
2019-01-04,3.376239538192749,3.4144169818756085,3.215348139631183,3.2460884527348273,585620000
2019-01-07,3.554980516433716,3.5919186397254865,3.3821894994418393,3.4335063448265637,709160000
2019-01-08,3.466478109359741,3.6387733656129213,3.3938414171322027,3.6365420131825394,786016000
2019-01-09,3.5346522331237793,3.5820023877661367,3.4672215634745385,3.5177943883948593,617260000
2019-01-10,3.6003472805023193,3.60902397316226,3.4548261413772305,3.5153154560127566,523156000
2019-01-11,3.689593553543091,3.71240095974809,3.550269993885523,3.5780354085235424,874764000
2019-01-14,3.7295072078704834,3.754793742407091,3.613734811399455,3.6372860071160105,730168000
2019-01-15,3.7153759002685547,3.801647281182915,3.697030725093578,3.7622300379858937,617012000
2019-01-16,3.6898415088653564,3.775617115928141,3.684387722957906,3.742645684392983,470104000
2019-01-17,3.7612388134002686,3.8011518373038555,3.6296003784225475,3.6568702549730676,493436000
2019-01-18,3.8903980255126953,3.916428340056704,3.7595033779921327,3.811067993420753,651336000
2019-01-22,3.688105583190918,3.8718043740054275,3.65786104942463,3.860152783573428,661552000
2019-01-23,3.700997829437256,3.832140498706805,3.6697617321374816,3.7433899797440273,591020000
2019-01-24,3.9129574298858643,3.9305585846595252,3.780823228932097,3.7855334670386362,708972000
2019-01-25,3.9702234268188477,3.9883205944405153,3.750826299809421,3.8534595064595667,1154572000
2019-01-28,3.421358585357666,3.511348652137013,3.247576258086447,3.385164247758499,2511528000
2019-01-29,3.262450695037842,3.4235901208092536,3.2478242024071347,3.3752481748667558,1153932000
2019-01-30,3.4059884548187256,3.420366939461349,3.258979756236235,3.3385577900313033,974228000
2019-01-31,3.563656806945801,3.5993553648950183,3.380949556495698,3.40276540758192,842852000
2019-02-01,3.5879523754119873,3.6390212200351972,3.5346526511512444,3.5822505818322514,625048000
2019-02-04,3.698270797729492,3.735456694006044,3.581754626882313,3.603818252368476,528592000
2019-02-05,3.7173590660095215,3.754049180499091,3.6764544905665915,3.7101697053492084,542424000
2019-02-06,3.792970895767212,3.8574266662735943,3.745124963345141,3.750578749480347,702464000
2019-02-07,3.6546390056610107,3.7488435420610164,3.611751317049208,3.7466124261619984,637120000
