Price,Close,High,Low,Open,Volume
Ticker,GS,GS,GS,GS,GS
Date,,,,,
2021-08-31,369.7358093261719,370.94287639601157,365.48864468003734,368.48399160088104,1958100
2021-09-01,369.869873046875,372.0604991853048,366.87449925863297,369.4228031467487,1680400
2021-09-02,370.6209716796875,373.37491044005776,368.95788463914204,371.1663838961084,1830400
2021-09-03,367.76861572265625,371.1752859624943,367.133784145114,370.17385381567294,1373600
2021-09-07,366.8835144042969,370.82667489661975,366.2755057812548,367.4915230273389,1557000
2021-09-08,362.1265563964844,367.47352129942794,361.8583254176479,365.89982679165024,1646200
2021-09-09,361.7511291503906,365.5959473095554,360.7944201415088,361.83162575847945,2424600
2021-09-10,360.76751708984375,366.4095367440317,360.48138582022585,364.8090189470226,1956000
2021-09-13,365.93572998046875,366.03407227864307,361.0537061359754,364.28156559156105,1802800
2021-09-14,360.9552917480469,372.86524022515175,360.1416212698037,366.8655426251908,3263200
2021-09-15,359.3995056152344,360.883753679324,354.2671245782347,355.86764246989884,3199800
2021-09-16,354.6873474121094,363.00286341078987,353.086856915571,361.69739973677974,2882900
2021-09-17,350.01995849609375,356.90484587144584,347.6683664559856,354.3654921136772,3843700
2021-09-20,338.10107421875,340.5420583172392,333.0670629682394,337.8238930741376,3834500
2021-09-21,336.0534973144531,341.11433182913436,334.4798025432502,340.53314641971815,2377300
2021-09-22,344.6640319824219,348.0796521925502,339.51377856765157,340.48838756828394,2991300
2021-09-23,350.3775939941406,352.0585811123995,347.08716621928244,349.0632347396719,2518000
2021-09-24,349.474609375,350.9409847224817,347.46279446182456,349.1348318237459,1789700
2021-09-27,357.4859924316406,358.55002086104435,353.34612124131854,354.5979113679764,2788500
2021-09-28,348.2674865722656,361.42027669180237,347.2750043937786,358.0583292661768,2609000
2021-09-29,344.14544677734375,350.8514946159391,343.61788033483316,349.32249606211485,1955000
2021-09-30,338.0116882324219,346.9441366504056,336.7509477626643,346.9262636766227,2665700
2021-10-01,339.77313232421875,342.2051937312819,336.0624575207059,339.27241620691007,2382300
2021-10-04,334.54241943359375,345.9158794175317,333.35322543931824,339.96090474185365,2895600
2021-10-05,344.968017578125,347.12289741777363,335.7494399323157,338.07420848910925,2508100
