Price,Close,High,Low,Open,Volume
Ticker,PFE,PFE,PFE,PFE,PFE
Date,,,,,
2019-01-02,29.294361114501953,29.463691674167006,28.88118997374247,29.206308025215545,26430315
2019-01-03,28.47480010986328,29.35532573104971,28.413841314136846,29.287594038389233,28503533
2019-01-04,29.125032424926758,29.36209742450177,28.62381083915098,28.74573114892667,27145348
2019-01-07,29.280803680419922,29.54496286781036,29.030195726716997,29.17243193738118,20995469
2019-01-08,29.416282653808594,29.59916175266382,29.226630658450556,29.504335754984805,19677231
2019-01-09,29.355304718017578,29.578821050124354,29.26047878217892,29.436584869684456,20107580
2019-01-10,28.657669067382812,29.280808044386593,28.468017127140243,29.274035149852086,39731162
2019-01-11,29.043743133544922,29.043743133544922,28.54929464545129,28.671212182339584,21064506
2019-01-14,28.69831085205078,28.874414290301136,28.562844783406423,28.82022840750724,17605173
2019-01-15,28.94215202331543,29.287588768029927,28.73895425857979,28.854098932378108,25865371
2019-01-16,28.522197723388672,28.98277897629063,28.468011853830713,28.84731566405501,30169380
2019-01-17,28.766042709350586,28.894735883886643,28.33255564421704,28.413833107269955,24177284
2019-01-18,28.806686401367188,29.043751371803246,28.623807320842285,29.030205580155354,38618455
2019-01-22,28.63057518005371,28.915053094532404,28.400285869273052,28.725401151546606,29444122
2019-01-23,28.556072235107422,28.58316653849288,28.142903852543895,28.440927573187583,24462813
2019-01-24,27.73650550842285,28.30545858772847,27.512986379300617,28.29868569340946,34394023
2019-01-25,27.526538848876953,27.939707248291555,27.438485763432055,27.8381083722611,35862455
2019-01-28,26.774707794189453,27.4520327562829,26.740840592922957,27.4317140695147,39329694
2019-01-29,27.61458969116211,27.668775577765906,26.734066991360848,26.754385677592488,51376808
2019-01-30,28.16322135925293,28.278368739674303,27.587495350422664,27.61458692935535,36067880
2019-01-31,29.003616333007812,29.119766648139606,28.252049814587416,28.27254595945623,40927452
2019-02-01,29.297405242919922,29.46138261156487,29.071933957317363,29.290570448843955,27239681
2019-02-04,28.996776580810547,29.27007217530644,28.668819120311948,29.27007217530644,19426485
2019-02-05,28.77130126953125,29.194912815365743,28.737141041958168,28.989940461514685,21127641
2019-02-06,28.92162322998047,28.948954167380414,28.552673431256988,28.641495543926855,16450410
2019-02-07,28.491180419921875,28.798639023561794,28.156390880643308,28.771308087923142,24248008
2019-02-08,28.853290557861328,28.86012260319787,28.347691731926563,28.375022660375798,27500125
2019-02-11,28.477519989013672,28.907960990640138,28.36136693148717,28.887464846602363,27102134
2019-02-12,28.607324600219727,28.70297873385202,28.279369925283188,28.49800637524088,30540177
2019-02-13,28.491180419921875,28.73714785225457,28.27937597036155,28.64149369817498,24757195
2019-02-14,28.675655364990234,28.77814157131843,28.436522714960397,28.49118184186184,19864949
2019-02-15,28.969451904296875,29.044609925954713,28.750815381481573,28.955787808396952,19168993
2019-02-19,29.10610008239746,29.28374431127409,28.82596964366247,28.8601326293166,24432985
2019-02-20,28.832801818847656,29.07876650247716,28.64832555902175,29.058270361209292,27354884
2019-02-21,28.79180908203125,28.91479143363965,28.600500759881303,28.709819016222987,19611883
2019-02-22,29.352066040039062,29.468216339399795,28.846467064216732,28.90112619021613,24779329
2019-02-25,29.434051513671875,29.632191863185156,29.338400109486162,29.406723325934163,25274815
2019-02-26,29.393056869506836,29.536535337804732,29.242743607720165,29.352061844091654,16548959
2019-02-27,29.331562042236328,29.529702369638436,29.24957474106872,29.365725020199818,16475074
2019-02-28,29.6185245513916,29.912319020274808,29.290567104444197,29.345228968188277,39002427
2019-03-01,29.62535858154297,29.919153070101085,29.57753150789156,29.796170736199528,26667781
2019-03-04,29.427215576171875,29.78250119951592,29.297401207373035,29.680015014841743,22805820
2019-03-05,29.304237365722656,29.550204792878425,29.276906430659245,29.44088654683225,26529812
2019-03-06,28.600496292114258,29.290568707636922,28.436518933217112,29.25640847480641,22410359
2019-03-07,28.279380798339844,28.620999695970994,28.18372662792976,28.60050355107066,29046132
2019-03-08,27.937755584716797,28.313537422948794,27.561973746484796,28.23838215414396,31306119
2019-03-11,28.354537963867188,28.368202061376817,27.87626982709013,28.08124227815236,29161545
2019-03-12,28.511674880981445,28.641492010182603,28.265707463144892,28.491178740788246,24170539
2019-03-13,28.702985763549805,28.78497582591587,28.38869510298635,28.607331606490686,23715316
2019-03-14,28.142723083496094,28.7508081636334,28.101728058983934,28.696149046651666,32119596
2019-03-15,28.545839309692383,28.61416252757229,27.91725526620292,28.17005474359347,74768652
2019-03-18,28.566333770751953,28.74397797273657,28.457015529732317,28.539005584048848,18994345
2019-03-19,28.901124954223633,28.98994706033802,28.525343135660574,28.675653665402784,26403227
2019-03-20,28.812305450439453,28.969450788548574,28.54584185513304,28.832804340603957,23499035
2019-03-21,28.935293197631836,29.1334308399911,28.607335648928515,28.64833068590446,24262553
2019-03-22,28.593666076660156,29.119761166976318,28.580001982652917,28.832801457305568,19620105
2019-03-25,28.620990753173828,28.7986349418878,28.47067749622485,28.566331636747236,19823316
2019-03-26,28.983112335205078,29.174420642029087,28.78497472839881,28.832801805104815,20849279
2019-03-27,28.709815979003906,29.13342486429024,28.641492762794282,28.928452468557666,19455048
2019-03-28,28.894290924072266,28.948950043982716,28.737145610941777,28.81913291725566,16915541
2019-03-29,29.017269134521484,29.092427130660163,28.82596086846288,28.969442068006835,21681834
2019-04-01,29.270076751708984,29.33840272134343,29.071936384556217,29.092435274288135,20345046
2019-04-02,29.317901611328125,29.502377869424954,29.201751317691322,29.345232546532884,18625129
2019-04-03,29.270076751708984,29.427222086501878,29.071936384556217,29.372562959056697,16200402
2019-04-04,29.20175552368164,29.3247378820571,29.037778130146307,29.235915763728077,12990972
2019-04-05,29.3725643157959,29.570704692100907,29.304241090109514,29.365732267937666,15559043
2019-04-08,29.475046157836914,29.57070030787839,29.31790083908411,29.427219082816176,15410323
2019-04-09,29.270076751708984,29.37939500659935,29.092435274288135,29.365730911514042,18825072
2019-04-10,29.194915771484375,29.32473014361267,29.140256654729814,29.32473014361267,13202615
2019-04-11,28.880624771118164,29.263241366701067,28.689319220430356,29.235910432543584,20214877
2019-04-12,28.498014450073242,28.928455426279594,28.40919233694673,28.928455426279594,21338546
2019-04-15,28.75764274597168,28.77813888648357,28.33403386522979,28.600497427402797,18362788
2019-04-16,27.9582462310791,28.901120785682153,27.896755069216667,28.846461669904055,27506976
2019-04-17,27.2476749420166,28.01290530897858,26.91288820171638,27.94458210112419,42412117
2019-04-18,26.90605926513672,27.281841072419496,26.250147053780264,27.281841072419496,50579774
2019-04-22,26.63276481628418,26.988050535111096,26.516614508332328,26.666927802724643,31018904
2019-04-23,26.933385848999023,27.083699112383318,26.564436110547945,26.70791732747434,26672102
2019-04-24,26.899219512939453,27.08369573269656,26.75574106102079,26.988041600015332,21196994
2019-04-25,27.063203811645508,27.213517079687715,26.762577275561092,26.817236396021567,18130065
2019-04-26,27.309173583984375,27.322840426981397,26.95389060814416,27.10420115717434,20053193
2019-04-29,27.049537658691406,27.343332155573272,27.049537658691406,27.309169174253338,23229001
2019-04-30,27.746444702148438,28.135893346320106,27.193018693574253,27.602963478132367,34360400
2019-05-01,27.855762481689453,27.958248676124075,27.44581770395097,27.732780147209354,20703406
2019-05-02,28.019737243652344,28.02657203680364,27.725945528074167,27.883090828486843,20471210
2019-05-03,28.279380798339844,28.354536076745333,28.03341332401452,28.16322773592516,18664759
2019-05-06,28.457015991210938,28.539006046857075,27.903589983358632,27.95141705796827,25973406
2019-05-07,27.896760940551758,28.49801408775786,27.671292383901445,28.279377578629802,27603838
2019-05-08,27.978742599487305,28.033401710348308,27.63028905080898,27.87625642323504,23811968
2019-05-09,28.013216018676758,28.151074402430417,27.730601066191692,27.77885233194601,19732461
2019-05-10,28.068355560302734,28.137284741457297,27.48244782035089,28.006316248648808,17391527
2019-05-13,27.9649600982666,28.020103996883275,27.67545255192807,27.730596450544745,28010788
2019-05-14,28.026996612548828,28.171750385587796,27.95806466073904,27.978745354869172,26772759
2019-05-15,28.364755630493164,28.461258156010263,28.054570129103176,28.164857937846065,33520678
2019-05-16,28.702510833740234,28.93687447623067,28.364752037218004,28.364752037218004,25508486
2019-05-17,28.585336685180664,28.81969760774763,28.433690241150284,28.468153452428638,29187684
2019-05-20,28.66804313659668,28.750760363440786,28.454360200628457,28.537077427472564,24251591
2019-05-21,28.723194122314453,28.81969665363609,28.59912102288289,28.750767461892828,28785056
2019-05-22,28.943771362304688,29.09541779522529,28.640478496463484,28.73698102391008,25274604
2019-05-23,28.8955135345459,28.936872147123278,28.709401163681544,28.840369641598627,25495944
2019-05-24,28.916196823120117,29.164345773183204,28.8610529199359,28.99202142216605,15383341
2019-05-28,28.88173484802246,29.28152747029793,28.87483943479555,29.05405920639174,49440610
2019-05-29,28.757661819458008,28.84037907165918,28.454368923345207,28.743876534580686,26895761
2019-05-30,28.88173484802246,28.916198056815315,28.661156454406505,28.73008841492889,17344308
2019-05-31,28.619794845581055,28.936875733662628,28.571546358306346,28.73697805765235,22639288
2019-06-03,28.8955135345459,29.08162313394255,28.654257270734274,28.695615883311653,22643082
2019-06-04,29.109193801879883,29.46763045896445,28.978225335949915,29.281518105134356,18453537
2019-06-05,29.28152084350586,29.529669747996746,29.233269590647417,29.364238068825394,21418861
2019-06-06,29.440067291259766,29.702001517407123,29.28152545584633,29.502103834287375,24494222
2019-06-07,29.58481788635254,29.812288902888547,29.543462039226092,29.626176504947097,20023470
2019-06-10,29.688215255737305,29.805398479050993,29.412495730375163,29.805398479050993,15275727
2019-06-11,29.41249656677246,29.8467551780003,29.32977932107745,29.777825987566718,18813162
2019-06-12,29.695106506347656,29.757145821682634,29.267740569189545,29.274633210567167,16296843
2019-06-13,29.29531478881836,29.73646602202334,29.205704905273,29.688214759458013,14464042
2019-06-14,29.47453498840332,29.550356825551866,29.28152991716183,29.309103257968573,13197872
2019-06-17,29.557247161865234,29.571032444166217,29.191917780612535,29.433171306752108,14094931
2019-06-18,29.688215255737305,29.867435025823934,29.515890898819507,29.515890898819507,22833434
2019-06-19,29.984607696533203,30.046644227207395,29.701995602809614,29.757139493571962,21753611
2019-06-20,30.05354118347168,30.405085269738397,29.991504643887666,30.21208023861659,23500300
2019-06-21,30.101791381835938,30.329262380928917,29.853645232233262,30.01907692245768,38141203
2019-06-24,30.163833618164062,30.26033336822621,29.963935933775304,30.11558235739891,24624075
2019-06-25,30.163833618164062,30.529163008832715,30.163833618164066,30.2258701615855,28429015
2019-06-26,29.63306999206543,30.191404430360357,29.295313935415585,30.108687190809928,41009348
2019-06-27,29.936368942260742,30.025978841456485,29.64686408777498,29.653756730564076,21994977
2019-06-28,29.86054039001465,30.13625989696404,29.626176730506568,29.95014749760562,39726209
2019-07-01,30.170724868774414,30.246546691357132,29.874324676517894,29.991505116631203,21341392
2019-07-02,30.480911254882812,30.480911254882816,30.094901175007266,30.108686457440502,16541898
2019-07-03,30.604984283447266,30.71527208564661,30.315476724072898,30.58430635983543,10297580
